Date,Description,Amount,Debit,Credit,Balance,Category,Account,Confidence,Is_UPI,Payee,UPI_Transaction_Type,UPI_Sender_Bank,UPI_Reference,UPI_Transaction_ID
27-05-2024,Id/swiggyupi@axisb/Axis Bank,-380.0,380.0,0.0,,food,Expenses:Food:Restaurant,1.7,True,swiggy,axisb,Axis Bank,,
28-05-2024,Ltd/ICIac861280e2c0485db03e8b3cb79d2f42/,-3856.0,3856.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
28-05-2024,BANK,-10265.0,10265.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
28-05-2024,Ban/ICIf357aaf46f224d3e9f6b67c77061184a/,-2000.0,2000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
28-05-2024,Ltd/ICI311cf6b006734bc4b7d8c7d39ab38a9d/,-20.0,20.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
28-05-2024,BankLtd/PTMee1250624c79495eab892df1eff0dd32,870.0,0.0,870.0,,salary,Income:Salary,0.3,False,,,,,
28-05-2024,BankLtd/PTM8f65b473ad9b4162b34d92c8fe8b09c4,870.0,0.0,870.0,,salary,Income:Salary,0.3,False,,,,,
28-05-2024,Ltd/ICIf7d076d29a9f4b6ea6e1f7e29564e7db/,-300.0,300.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
28-05-2024,501/ibacoicecreams@/Yes Bank,-242.14,242.14,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
29-05-2024,Vysya Ban/ICI5fa89d14d00a482d8f429ccc573d8ff2/,-600.0,600.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
30-05-2024,Ltd/ICIf12c3923d4964150bf378fda4380c4a6/,-130.0,130.0,0.0,,investment,Expenses:Investment,0.8,False,,,,,
30-05-2024,Ltd/ICI0e1080eb8b1e440cbbd9cb9ef43e65db/,-631.0,631.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
31-05-2024,Bank,-32.0,32.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
31-05-2024,Ltd/ICIe69294f3bd2f4516b1cbbe110c270d54/,-18.0,18.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
31-05-2024,Ltd/ICI1025d9bd774141dd8f29cffef16fd9db/,-110.0,110.0,0.0,,investment,Expenses:Investment,0.8,False,,,,,
31-05-2024,DYNA/msdapparelspriv/HDFC BANK,-2158.0,2158.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
31-05-2024,Ltd./ICIe2b651651deb4e3889d997f0ee275569/,-60.0,60.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
31-05-2024,Id/swiggyupi@axisb/Axis Bank,-197.0,197.0,0.0,,food,Expenses:Food:Restaurant,1.7,True,swiggy,axisb,Axis Bank,,
01-06-2024,irctcapp@/Yes Bank,-1754.05,1754.05,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
01-06-2024,irctcapp@/Yes Bank,-1724.05,1724.05,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
03-06-2024,Bank/ICI9ba8732effaf42d7b5bffcca94ab7cf5/,-450.0,450.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
03-06-2024,BankLtd/PTM54af11d5b6f242f38a92aa6b78f26f3d,870.0,0.0,870.0,,salary,Income:Salary,0.3,False,,,,,
03-06-2024,BankLtd/PTM7ab95f9117324cb4bb2d82f5f1ee3229,1635.36,0.0,1635.36,,salary,Income:Salary,0.3,False,,,,,
03-06-2024,BankLtd/PTM7e2961a676754af59babbed4ab5f2a32,1665.36,0.0,1665.36,,salary,Income:Salary,0.3,False,,,,,
04-06-2024,Bank,-80.0,80.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
05-06-2024,Mandate/appleservices.b/HDFCBANK,-99.0,99.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
05-06-2024,M C RAGUNATHAN-REF/-018301000009000-,20000.0,0.0,20000.0,,salary,Income:Salary,0.5,False,,,,,
05-06-2024,Ltd./ICI5973e9e7ae9943e1836ea62ac3bbbe6a/,-31000.0,31000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
05-06-2024,Bank/ICI696a1b5ac42146aba0f2adbeefdd26cb/,-50.0,50.0,0.0,,investment,Expenses:Investment,0.8,False,,,,,
05-06-2024,b/ICICI,-219.0,219.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
05-06-2024,Bank/ICI65115da03a46491393dcd49a14e2e2e4,44275.0,0.0,44275.0,,salary,Income:Salary,0.5,False,,,,,
05-06-2024,Of I/SBI634e49f773824cdc8b7479165c3a742a,2000.0,0.0,2000.0,,salary,Income:Salary,0.3,False,,,,,
05-06-2024,To RD Ac no 218625002611,-5000.0,5000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
05-06-2024,Ltd/ICI8d7253aa5d324fd6a1b61755a724faf6/,-265.0,265.0,0.0,,investment,Expenses:Investment,0.8,False,,,,,
05-06-2024,Ltd/ICIe6dfe21345b042fabfc7d58be95cd7ad/,-140.0,140.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
05-06-2024,Ltd/ICIc2cb4f32fe2c463db9518ff397a35121/,-60.0,60.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
06-06-2024,Union,-765.0,765.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
06-06-2024,Union,-78.0,78.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
06-06-2024,Refund/appleservices.b/HDFC BANK,99.0,0.0,99.0,,salary,Income:Salary,0.3,False,,,,,
07-06-2024,irctcapp@/Yes Bank,-1944.5,1944.5,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
07-06-2024,irctcapp@/Yes Bank,-722.7,722.7,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
07-06-2024,/ATTN/NEFT-00000010773571902-SBIN0011781,7500.0,0.0,7500.0,,transfer,Expenses:Transfer,0.8,False,,,,,
07-06-2024,Ltd/ICI135898189d884d8fab9a34fbe90d74af/,-170.0,170.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
08-06-2024,BharatPe/bharatpe9072540/Yes Bank,-150.0,150.0,0.0,,unknown,Expenses:Uncategorized,0.0,True,bharatpe,,,,
08-06-2024,Bank Ltd/ICI42dce5ead30d4f6b9c2aed10ea914661/,-302.19,302.19,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
08-06-2024,Bank Ltd/ICI3678f1b97f5141ac9e8015bca97948ef/,-590.0,590.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
08-06-2024,Ltd/ICIa3b22df1aa214ab6baacc76a699e0032/,-100.0,100.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
08-06-2024,BankLtd/PTMfce9bf512b6f4a28a3d9d8bbe7a224c1,1790.72,0.0,1790.72,,salary,Income:Salary,0.3,False,,,,,
10-06-2024,irctcapp@/Yes Bank,-2653.6,2653.6,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
10-06-2024,irctcapp@/Yes Bank,-969.05,969.05,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-06-2024,irctcapp@/Yes Bank,-969.05,969.05,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-06-2024,Ltd/ICId3595bbafc024f90950f75133992c768/,-50.0,50.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
10-06-2024,612996306,-2000.0,2000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
10-06-2024,634328288,-1000.0,1000.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-06-2024,634328290,-1000.0,1000.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-06-2024,612919591,-2000.0,2000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
10-06-2024,613286765,-2000.0,2000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
10-06-2024,Bank/ICI57e17fd6d4144984a9f68ec54f99809d/,-500.0,500.0,0.0,,investment,Expenses:Investment,0.8,False,,,,,
10-06-2024,Union,-650.0,650.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-06-2024,Vysya,-130.0,130.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
11-06-2024,Mandate/appleservices.b/HDFCBANK,-99.0,99.0,0.0,,food,Expenses:Food:Restaurant,0.2,False,,,,,
11-06-2024,Ltd/ICIca5bbb82d5824f4ca3b7b2dde5c70427/,-115.0,115.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
11-06-2024,Bank Of I/ICI061f514a79c345da99de4dde6a215529/,-4000.0,4000.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
11-06-2024,BankLtd/PTM097288cd53304d76bc3fdfcf0b012c44,2500.0,0.0,2500.0,,investment,Expenses:Investment,0.8,False,,,,,
12-06-2024,Transaction/corporationofch/HDFC BANK,-1765.0,1765.0,0.0,,shopping,Expenses:Shopping,0.3,False,,,,,
12-06-2024,Bank/PPPL20127638422120624094842/,-839.0,839.0,0.0,,unknown,Expenses:Uncategorized,0.0,False,,,,,
12-06-2024,Bank/ICI9a46c95ab7074891a9e45f1592c83dc6/,-1500.0,1500.0,0.0,88296.36,shopping,Expenses:Shopping,0.3,False,,,,,
12-06-2024,Charte/ICI56c0bf79540a46f6a47ff6897363ba79/,-1500.0,1500.0,0.0,86796.36,shopping,Expenses:Shopping,0.3,False,,,,,
12-06-2024,Ltd/ICIf296e487cfa44728999629271f107a2b/,-35.0,35.0,0.0,86761.36,food,Expenses:Food:Restaurant,0.2,False,,,,,
12-06-2024,Bank/ICI135a3cd8a7a34b218627059c4472248b/,-1450.0,1450.0,0.0,85311.36,shopping,Expenses:Shopping,0.3,False,,,,,
12-06-2024,-0938101017267-CNRB0000938,10000.0,0.0,10000.0,95311.36,salary,Income:Salary,0.3,False,,,,,
12-06-2024,Ltd/ICI4007377eb469445b9cab9e2cd0dbea40/,-110.0,110.0,0.0,95201.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
12-06-2024,Ltd/ICI4c9b49bc22394f7bb3139d0fa08a2469/,-1000.0,1000.0,0.0,94201.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
12-06-2024,Bank,-325.0,325.0,0.0,93876.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
13-06-2024,BANK,-250.0,250.0,0.0,93626.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
14-06-2024,Bank,-336.0,336.0,0.0,93290.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
15-06-2024,DYNA/chnrkmuttroadma/HDFC BANK,-780.22,780.22,0.0,92510.14,unknown,Expenses:Uncategorized,0.0,False,,,,,
16-06-2024,Ltd/ICI57e4393f868541f1b62a51e2051fd195/,-30.0,30.0,0.0,92480.14,investment,Expenses:Investment,0.8,False,,,,,
16-06-2024,Ltd/ICIee7507046e974e7dbbe7ac3ba10c7391/,-2000.0,2000.0,0.0,90480.14,shopping,Expenses:Shopping,0.3,False,,,,,
16-06-2024,LTD/ICIe458345d46834e87b03d9e602fef109c/,-3896.0,3896.0,0.0,86584.14,shopping,Expenses:Shopping,0.3,False,,,,,
16-06-2024,LTD/ICI6780f710c4a24bb7839daae393e952e1/,-4595.0,4595.0,0.0,81989.14,shopping,Expenses:Shopping,0.3,False,,,,,
16-06-2024,Ltd./ICI0becaca526c0451caee0d7e11ba8dfc5/,-120.0,120.0,0.0,81869.14,unknown,Expenses:Uncategorized,0.0,False,,,,,
16-06-2024,Charte/ICI7dd8d0fa8fe14232bd02f00e3b9d0093/,-500.0,500.0,0.0,81369.14,unknown,Expenses:Uncategorized,0.0,False,,,,,
16-06-2024,8726277@p/Yes Bank,-664.38,664.38,0.0,80704.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
17-06-2024,Ltd/ICI569662bd1ad44beb97ea1925a09a7779/,-150.0,150.0,0.0,80554.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
17-06-2024,Bank Of I/ICIe4fd1344993241b89db538f25fd606c7/,-550.0,550.0,0.0,80004.76,investment,Expenses:Investment,0.8,False,,,,,
17-06-2024,Bank Ltd./ICI2216c26cab9e40589f2f65f5f8969fcd/,-598.0,598.0,0.0,79406.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
18-06-2024,Merchant/306784110544793/Canara,-800.0,800.0,0.0,78606.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
18-06-2024,Bank Ltd/ICI9e334ae2f0ff4a9a8ead0d0b8f1b2c81/,-90.0,90.0,0.0,78516.76,food,Expenses:Food:Restaurant,0.2,False,,,,,
18-06-2024,BANK,-480.0,480.0,0.0,78036.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
18-06-2024,D BANK/ICIaa2d1a5c107342c4be6adb0c4a81e81e/,-684.0,684.0,0.0,77352.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
18-06-2024,Ltd/ICIb9f2b301cd1e458ca670f0c83d6705c8/,-16200.0,16200.0,0.0,61152.76,shopping,Expenses:Shopping,0.3,False,,,,,
18-06-2024,Bank/ICI1d7d926ca9e64cebb25e1f6215cba9cb/,-300.0,300.0,0.0,60852.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,Bank/ICIaa256b6f41ab45fea6b21e56010213c3/,-220.0,220.0,0.0,60632.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,Bank Ltd./ICIf9a0948512d64e5eaeca84012c55d499/,-5000.0,5000.0,0.0,55632.76,shopping,Expenses:Shopping,0.3,False,,,,,
19-06-2024,Merchant/311876310677239/Canara,-250.0,250.0,0.0,55382.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,Paytm/9884093234@payt/Citibank/PTM7574F84685,1600.0,0.0,1600.0,56982.76,salary,Income:Salary,1.1,True,,,,,
19-06-2024,LTD/ICI026180761ffe4718b7e26dbc7586ba25/,-320.0,320.0,0.0,56662.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,Ltd/ICI6ca7e0562fc14784a1199ca0f8fdadad/,-65.0,65.0,0.0,56597.76,investment,Expenses:Investment,0.8,False,,,,,
19-06-2024,Bank Ltd/ICIacfe500de92a415b8f4c1cfcb0a28223/,-149.0,149.0,0.0,56448.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,SRIVATHSANGAN-KAMALAHARI PAYMENT-,3000.0,0.0,3000.0,59448.76,salary,Income:Salary,1.1,False,,,,,
19-06-2024,of Baroda/ICIdde353aaccde4518aa1a6fa273297b6f/,-300.0,300.0,0.0,59148.76,unknown,Expenses:Uncategorized,0.0,False,,,,,
19-06-2024,irctcapp@/Yes Bank,-579.05,579.05,0.0,58569.71,unknown,Expenses:Uncategorized,0.0,False,,,,,
20-06-2024,154/apollopharmacyo/Yes Bank,-509.15,509.15,0.0,58060.56,medical,Expenses:Medical,0.8,False,,,,,
20-06-2024,BANK LTD/HDF991530037761454ebf1df87f35ff8b86,100.0,0.0,100.0,58160.56,salary,Income:Salary,0.3,False,,,,,
20-06-2024,Bank of I/ICIa318f90ed87d4cef9c12360e9500a29d/,-400.0,400.0,0.0,57760.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
21-06-2024,SABHA-/ATTN/THE VEDAPARAYANA SABHA-,2250.0,0.0,2250.0,60010.56,salary,Income:Salary,0.3,False,,,,,
21-06-2024,BANK,-1500.0,1500.0,0.0,58510.56,shopping,Expenses:Shopping,0.3,False,,,,,
21-06-2024,Ltd/ICI580767cd7b2f4472aaef73d745e4bb03/,-1000.0,1000.0,0.0,57510.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
22-06-2024,Mahindra /ICI0f9d7ca8b3204219a9f5228aed3b3b09/,-300.0,300.0,0.0,57210.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
22-06-2024,Ltd/ICIe25dd29ee02f4cac9cd6f9f74f8d5265/,-180.0,180.0,0.0,57030.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
22-06-2024,Ltd./ICI96f4acec66ff4e9ebbb140e020d7b1f1/,-1000.0,1000.0,0.0,56030.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
22-06-2024,Ltd/ICI5b64d15a17fa49248f4eb7a4c935d66d/,-1000.0,1000.0,0.0,55030.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
22-06-2024,Bank/ICI3f409487636446a78b9d0b6a28ae0eab/,-125.0,125.0,0.0,54905.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
24-06-2024,Bank/ICI2c2eba0471ec4db69d996e71c53e68a9/,-475.0,475.0,0.0,54428.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
24-06-2024,Bank Ltd/ICIb55689217bb24f43bbe6e3f236e40c9a/,-300.0,300.0,0.0,54128.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
25-06-2024,Bank/ICI5765f940abfc4edfbf19e63d19d2da19/,-337.0,337.0,0.0,53791.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
25-06-2024,Bank,-9686.0,9686.0,0.0,44105.56,shopping,Expenses:Shopping,0.3,False,,,,,
25-06-2024,Intent/goindigo.payu@i/ICICIBank/ICI38cd319f4aff4,-8508.0,8508.0,0.0,35597.56,salary,Income:Salary,0.8,False,,,,,
26-06-2024,Bank/AXI81d1ec002c2a4a67945376323b8fd3ef,8508.0,0.0,8508.0,44105.56,investment,Expenses:Investment,0.8,False,,,,,
26-06-2024,Ltd./ICI3a6ac5b3e6f74ea0a472ea0ccfae10fe/,-245.0,245.0,0.0,43860.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
26-06-2024,Ltd/ICI58382ae9ac2546a58136492244ec1d9a/,-90.0,90.0,0.0,43770.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
27-06-2024,concert/gayathrivenkata/Bank of,12500.0,0.0,12500.0,56270.56,salary,Income:Salary,0.5,False,,,,,
27-06-2024,Ltd/ICI84d67c74edff4763bc4c94ac6920634e/,-44.0,44.0,0.0,56226.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
27-06-2024,Bank Ltd./ICI2faa2a52162f4e7387f023d30098d041/,-252.0,252.0,0.0,55974.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
27-06-2024,Bank Ltd./ICI40985b538cc946bc8390a2e55136dfe0/,-516.0,516.0,0.0,55458.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
28-06-2024,Ltd/ICIe97d9406d41048848abffd3718df0ca4/,-40.0,40.0,0.0,55418.56,investment,Expenses:Investment,0.8,False,,,,,
28-06-2024,Ltd/ICIc6b875800afd478083ffb8241a6c1baf/,-40.0,40.0,0.0,55378.56,investment,Expenses:Investment,0.8,False,,,,,
28-06-2024,Ltd/ICI4b9f39ad29bf4afbb170641b7739f9f2/,-83.0,83.0,0.0,55295.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
28-06-2024,Ltd/ICI6d897c96802d43df948a574125556cf0/,-140.0,140.0,0.0,55155.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
29-06-2024,LTD/ICI590104578f8f4c6dad0fc61af1204f83/,-4960.0,4960.0,0.0,50195.56,shopping,Expenses:Shopping,0.3,False,,,,,
29-06-2024,Ltd/ICIb79964024fe9416ca5564849b6ac3044/,-147.0,147.0,0.0,50048.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
29-06-2024,Ltd/ICIdd5cb3d6c7264203a14a58db6ddfa38f/,-60.0,60.0,0.0,49988.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
29-06-2024,Baroda/ICI804daed2f6aa4071874ab6b35f62bbc3/,-140.0,140.0,0.0,49848.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
29-06-2024,Ltd/ICI1babaf83362341a4a1408ddb009b4cba/,-60.0,60.0,0.0,49788.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
29-06-2024,Ltd/ICI6ff318827aa94010a7fb1fba0d561b2b/,-100.0,100.0,0.0,49688.56,unknown,Expenses:Uncategorized,0.0,False,,,,,
29-06-2024,Bank,-55.0,55.0,0.0,49633.56,food,Expenses:Food:Restaurant,0.2,False,,,,,
29-06-2024,Ltd/ICIc7e1e4fb2bd94397b802c49722edfdc0/,-499.0,499.0,0.0,49134.56,investment,Expenses:Investment,0.8,False,,,,,
30-06-2024,218601511117:Int.Pd:30-03-2024 to 29-06-2024,1063.0,0.0,1063.0,50197.56,salary,Income:Salary,0.3,False,,,,,
30-06-2024,DYNA/ibaco.40979347@/HDFC BANK,-1793.6,1793.6,0.0,48403.96,shopping,Expenses:Shopping,0.3,False,,,,,
30-06-2024,Bank Ltd./ICI2d5a84a2f01f447b99f08b060070e55a/,-315.0,315.0,0.0,48088.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
30-06-2024,Ltd/ICI9973ec93d73d481099c71401d48e96f5/,-95.0,95.0,0.0,47993.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
30-06-2024,Ltd/ICIa48517cba0ca4cc1aae985228d0ce77c/,-20.0,20.0,0.0,47973.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
01-07-2024,Bank Ltd/ICI1b6e04521ca345549c0af5a42565d755/,-400.0,400.0,0.0,47573.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
01-07-2024,BharatPe/bharatpe.900703/Federal,-40.0,40.0,0.0,47533.96,food,Expenses:Food:Restaurant,0.2,True,BharatPe,bharatpe.900703,Federal,,
01-07-2024,BANK,-460.0,460.0,0.0,47073.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
01-07-2024,Ltd/ICI7543b427dfcf4eabbe77e94daaee8b5b/,-90.0,90.0,0.0,46983.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
02-07-2024,Bank/ICId743c6a553c8461f9da2e24c938c1a7c/,-1300.0,1300.0,0.0,45683.96,shopping,Expenses:Shopping,0.3,False,,,,,
02-07-2024,Bank Ltd./ICI18cc826fc87b4bd1945b71218e719476/,-425.0,425.0,0.0,45258.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
02-07-2024,Bank Ltd./ICIa30f5ab277d84545994da04791656b3a/,-15.0,15.0,0.0,45243.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
02-07-2024,Ltd./ICI3eee5bf2369b4af48ffa8eb582fa94c1/,-31000.0,31000.0,0.0,14243.96,shopping,Expenses:Shopping,0.3,False,,,,,
02-07-2024,Ltd./ICI2f54b3105a9342939604f8ea50261177/,-160.0,160.0,0.0,14083.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
04-07-2024,BharatPe/bharatpe.900710/Federal,-40.0,40.0,0.0,14043.96,food,Expenses:Food:Restaurant,0.2,True,BharatPe,bharatpe.900710,Federal,,
04-07-2024,Ltd/ICIcbae0dba26a74ea5a44156ecff3e4d43/,-170.0,170.0,0.0,13873.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
04-07-2024,Ltd/ICI9eda7ef510224eedb7d428059a7a8d07/,-70.0,70.0,0.0,13803.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
05-07-2024,Mandate/appleservices.b/HDFCBANK,-99.0,99.0,0.0,13704.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
05-07-2024,SRIVATHSANGAN-GOLUSU-50100676414853-,5000.0,0.0,5000.0,18704.96,salary,Income:Salary,0.3,False,,,,,
05-07-2024,b/ICICI,-219.0,219.0,0.0,18485.96,unknown,Expenses:Uncategorized,0.0,False,,,,,
05-07-2024,To RD Ac no 218625002611,-5000.0,5000.0,0.0,13485.96,shopping,Expenses:Shopping,0.3,False,,,,,
06-07-2024,Bank,-70.0,70.0,0.0,13415.96,food,Expenses:Food:Restaurant,0.2,False,,,,,
06-07-2024,irctcapp@/Yes Bank,-2533.6,2533.6,0.0,10882.36,shopping,Expenses:Shopping,0.3,False,,,,,
06-07-2024,RAMANATH,20000.0,0.0,20000.0,30882.36,salary,Income:Salary,0.5,False,,,,,
07-07-2024,Ltd./ICIed3baf6859a74a6994ddc9fb9546bfb8/,-190.0,190.0,0.0,30692.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
07-07-2024,KAILASH/bharatpe9077200/Yes Bank,-541.0,541.0,0.0,30151.36,unknown,Expenses:Uncategorized,0.0,True,bharatpe,,,,
08-07-2024,BY CASH - CHENNAI - NEW AVADI ROAD,650.0,0.0,650.0,30801.36,atm,Expenses:ATM:Withdrawal,0.8,False,,,,,
08-07-2024,Ltd/ICIfbb897d65c22490682e6a6c1c5ab2a0a/,-300.0,300.0,0.0,30501.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
09-07-2024,TRFR FROM: CARNATIC WORLD.COM PVT LTD,4000.0,0.0,4000.0,34501.36,salary,Income:Salary,0.3,False,,,,,
09-07-2024,DAMODARAN FOUNDATION-THIRD PARTY,18000.0,0.0,18000.0,52501.36,salary,Income:Salary,0.5,False,,,,,
10-07-2024,659594053,-2000.0,2000.0,0.0,50501.36,shopping,Expenses:Shopping,0.3,False,,,,,
10-07-2024,675626540,-1000.0,1000.0,0.0,49501.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-07-2024,659237767,-1000.0,1000.0,0.0,48501.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-07-2024,659236775,-2000.0,2000.0,0.0,46501.36,shopping,Expenses:Shopping,0.3,False,,,,,
10-07-2024,659313371,-1000.0,1000.0,0.0,45501.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-07-2024,659313234,-2000.0,2000.0,0.0,43501.36,shopping,Expenses:Shopping,0.3,False,,,,,
10-07-2024,BIL/INFT/DGE3017794/NA/ NANDHINI S,40000.0,0.0,40000.0,83501.36,salary,Income:Salary,0.5,False,,,,,
10-07-2024,Ltd./ICI3fdd4763d04c4659a45dea8dcc1b4b12/,-40000.0,40000.0,0.0,43501.36,investment,Expenses:Investment,1.1,False,,,,,
10-07-2024,Bank Ltd./ICIa9d52fff436a4232b3168eab73655992/,-40.0,40.0,0.0,43461.36,food,Expenses:Food:Restaurant,0.2,False,,,,,
10-07-2024,-00000040245133206-SBIN0004255,3000.0,0.0,3000.0,46461.36,salary,Income:Salary,0.3,False,,,,,
10-07-2024,Ltd/ICI8da8edd8ea1947d193a3d54a1a903573/,-35.0,35.0,0.0,46426.36,food,Expenses:Food:Restaurant,0.2,False,,,,,
10-07-2024,Ltd/ICI7d81e627738e4f2e959e969a51c83207/,-120.0,120.0,0.0,46306.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
10-07-2024,Bank Ltd./ICI4d62a8ab0d574c649a7a101f17355fd1/,-220.0,220.0,0.0,46086.36,investment,Expenses:Investment,0.8,False,,,,,
10-07-2024,DAMODARAN FOUNDATION-THIRD PARTY,1938.0,0.0,1938.0,48024.36,salary,Income:Salary,0.3,False,,,,,
11-07-2024,Bank Of I/ICIcaa05118e03c47cd8c55017c2c35c5de/,-300.0,300.0,0.0,47724.36,unknown,Expenses:Uncategorized,0.0,False,,,,,
11-07-2024,Ltd/ICI07c48c4f98df448a9d58bd26c47501d3/,-20.0,20.0,0.0,37589.55,food,Expenses:Food:Restaurant,0.2,False,,,,,
11-07-2024,Ltd/ICIf80fe37b9bfb4781900e7b25a05df9cf/,-50.0,50.0,0.0,37539.55,food,Expenses:Food:Restaurant,0.2,False,,,,,
11-07-2024,Bank/ICI382a91a8a6f9446f842f8643f832696a/,-320.0,320.0,0.0,37219.55,unknown,Expenses:Uncategorized,0.0,False,,,,,
11-07-2024,BANK,-28.0,28.0,0.0,37191.55,food,Expenses:Food:Restaurant,0.2,False,,,,,
